"1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","HS4","HS4 ID"
0.8752046684,0.8612450978,0.7148342584,,,,0.7753606184,0.7730764454,0.8171201726,0.966434582,0.8207947707,0.7618877568,0.653555561,0.5195394063,0.603080873,1.1740383878,1.0343531705,1.0790016197,1.2365396564,1.263630681,1.2849926436,1.3369877075,1.1900591382,1.1129327194,1.1558336033,1.1988642377,"Hydrazine or Hydroxylamine Derivatives","2928"
0.9127371273,0.945238228,1.0202090939,1.0369943347,0.992510246,0.8816857124,0.9998028461,1.0472769956,1.2600893637,1.3957312131,1.4124033262,1.4002780471,1.0199879207,1.0195872921,1.0049629281,1.0244089077,1.3969752759,1.364292572,1.1922789102,1.0638220888,1.0753109106,1.3693620599,1.330114468,1.3223849414,1.1990826776,1.1553724843,"Other Nitrogen Compounds","2929"
1.2779907931,1.1859181536,1.2474025283,1.3718028,1.3388967202,1.2417473391,0.9567955453,1.0924413436,1.1441372702,1.4914855635,1.2187046508,1.2731173395,1.2869769953,1.2894673052,1.3889161415,1.4673864058,1.4440858716,1.1534668116,1.3753229823,1.093421663,1.0091573168,0.9797551337,1.1766250677,1.0267826949,1.0772363151,1.0817335525,"Organo-Sulfur Compounds","2930"
1.2537313376,1.4043345584,1.4134280244,1.3992134552,1.2014520843,1.5312657061,1.523278421,1.5248558665,1.692986353,0.9902773401,1.0458454232,1.1182397371,1.2828141893,0.6825020076,0.6704927595,0.9882674787,1.5807909121,1.2189833395,1.2495199584,1.2461074953,1.5102167675,1.4799439725,1.4786679713,1.4336084645,1.2234286668,1.4097940162,"Other Organo-Inorganic Compounds","2931"
0.0467284128,0.6993674557,0.8177645938,0.8356309363,0.8566820288,0.9405816548,0.8921734371,0.7204692132,0.5236640392,0.8161206615,0.7015283211,0.8143023619,1.076696786,1.1248907982,1.0889437794,0.9434177208,0.9897433792,0.9709101606,0.9051872824,0.5910718719,0.4274394188,0.9806262242,0.9957964153,0.9743154092,0.9958022095,1.0713162953,"Oxygen Heterocyclic Compounds","2932"
1.0487962749,1.0686815415,1.1148237987,1.1142959752,1.1290514427,1.1695851098,1.2157987369,1.2025756832,1.2495871309,1.2991976646,1.0304325067,1.1032098133,0.8806168796,1.1163899367,1.1757913263,1.3344723047,1.384247534,1.1962532684,1.0969827564,1.1182146387,1.2042615105,1.2380821832,1.1163318409,1.112216789,1.1277380708,1.3703608426,"Nitrogen Heterocyclic Compounds","2933"
1.9162483583,1.679080269,1.7471367435,1.3780980971,1.5903110948,1.4548536948,1.6338334369,1.453368306,1.4877699506,1.5217934761,1.623354246,1.6556978211,1.5725504834,1.5281715714,1.5152726239,1.5118182037,1.3747605678,1.3994417607,1.3587579997,1.4335340576,1.4429317775,1.3706100133,1.31939459,1.2679340801,1.4812370158,1.4047494597,"Nucleic Acids","2934"
0.8664665907,1.161387598,1.2012029138,1.2204202819,1.234749007,1.2671345084,1.3621311914,1.3445063874,1.4741130283,1.4386539888,1.377830836,1.3046059663,1.5462578366,1.5811009172,1.3458241767,1.0187029388,1.0071940218,1.0599453162,1.0651219883,1.0502123927,1.2127886929,1.1351948574,1.1477330666,1.112216789,0.8353814136,0.9578222635,"Sulfonamides","2935"
0.6814653711,0.6524589157,0.7075241787,0.7780747156,0.7507274764,0.7530936663,0.6395440024,0.6778147122,0.5203736859,0.5328732474,0.5266814694,0.7685179285,0.6078848371,0.5084923741,0.2880135709,0.3188200569,0.373263676,0.8317128762,1.0114864326,0.9501625143,0.8346695454,0.933256812,0.8649611529,0.8806955569,0.8824441223,1.1122291522,"Vitamins","2936"
1.4055606767,1.6792785392,1.7056311309,1.7826838626,1.6730658866,1.486186657,1.5311883708,1.3827319945,1.4764236161,1.4222411323,1.4804174373,1.5732267079,1.6131789824,1.5114744724,1.4368573977,1.3002474677,1.240086917,1.2033511753,1.1758967257,1.1036234231,1.1592454088,0.6839770459,0.7670594834,0.8296246648,1.0563054306,0.9395214652,"Hormones","2937"
,,,,,,,,,,0.3321490412,0.4819094003,0.3643039399,-0.0402590164,0.0169177162,-0.0811166443,0.2057656991,0.4815212156,0.2610383865,0.3806041546,0.3098065054,0.3006726323,0.0030910885,0.0563250422,0.1934972409,0.1180803683,"Glycosides","2938"
0.4733095332,0.4687553887,0.5059975389,0.8117961175,0.6780025038,0.6785324891,0.5179206541,0.4821876847,0.2101035882,0.3110822734,0.2082817257,-0.0537449824,0.1530342837,0.319242455,0.3305525515,0.168023716,0.0910690849,-0.0538201691,-0.3384397413,-0.0511820786,-0.0283882326,0.3427237923,0.0619346835,0.0421556063,0.3487895349,0.4346391406,"Vegetable Alkaloids","2939"
,,,,,,,0.9823061455,0.9886180767,1.1009818867,0.9093214945,0.7656877642,0.8400111562,1.1496289475,0.968539213,0.8656047486,0.7981919321,0.7457998233,0.6950889752,0.2316564434,0.196018469,0.716778673,0.9764741769,0.9991455262,1.1738197519,1.3469652422,"Chemically Pure Sugars","2940"
0.1600308747,0.1586453378,0.1331049254,0.2796167509,0.2952169074,0.4585697031,0.7589930829,0.4525084403,0.1932296188,0.5040827934,0.7886273965,0.6334377602,0.7403546041,1.0060268405,1.0318762131,1.0184149015,1.0629516966,1.0616113407,1.00344594,0.8949335226,1.0156445229,0.9542829149,0.9117506475,0.8930384823,0.9147893082,1.0378462022,"Antibiotics","2941"
,-0.1239100849,0.0795534957,0.04850364,0.3431181123,0.4978747954,0.4625468402,0.3167575909,0.5501586279,0.6131511657,0.6926230548,0.5277772316,0.8578027251,0.8837641169,0.7252241696,0.2493130696,0.2439224336,0.3067854355,0.2930148929,0.13724061,0.2659242705,0.2143937936,0.2326809667,0.5228874323,0.3324315337,0.3115240596,"Other Organic Compounds","2942"
0.3738703145,0.3906801554,0.5299552932,0.6856746975,0.5804910401,0.5976745705,0.7374432844,0.7831109593,0.7189694026,0.7483983122,0.6306102286,0.774037818,0.90688156,0.9844807678,0.9821431138,1.00133173,0.9850702695,0.6412568783,0.5080051171,0.5351639714,0.5731008341,0.8006355325,0.5067038698,0.5291623421,0.5788383563,0.5179580178,"Glands and Other Organs","3001"
0.8040446454,0.8663381031,0.9189450789,0.867569971,0.9353934596,1.0164109491,1.3065429715,1.2627598982,1.283793081,1.2711907053,1.4244866344,1.4415671041,1.4852134042,1.2136763824,1.2582670893,1.4077056844,1.3828757138,1.2124161022,1.1223341355,1.2055001786,1.0304306832,0.9980152939,1.252997456,1.2482978928,1.1437763451,1.2179372982,"Vaccines, blood, antisera, toxins and cultures","3002"
0.4324532046,0.4395682046,0.3583224742,0.5016796567,0.3392200692,0.2059512659,0.6194231207,0.4799954165,0.4474631708,0.5443867617,0.4969731937,0.499189034,0.4943744331,0.4733940957,0.1373009588,0.2540845085,0.249609581,0.4581009346,0.4657181065,0.5210122488,0.6086139163,0.5694860071,0.5551227102,0.5525838491,0.6219805047,0.5152879397,"Unpackaged Medicaments","3003"
0.2663525007,0.412594179,0.3460486807,0.3676365783,0.440533086,0.6599626812,0.7490690298,0.831437243,0.8246936932,0.7849305618,0.8790730518,0.8479610101,0.860820262,0.7032064562,0.6737282932,0.7252065253,0.6328003438,0.5086530262,0.5437740032,0.5665301158,0.7290262161,0.566151758,0.621482254,0.633604344,0.8849106495,0.8836421573,"Packaged Medicaments","3004"
0.6369896379,0.4205056605,0.6670674543,0.9124580401,0.8125138409,0.8344344574,0.7916669572,0.402581337,0.1233622817,0.1672082915,0.1148898668,0.1363676418,0.2877091808,0.4555699671,0.3756544157,0.5109308535,0.5744979501,0.5705578426,0.8222897169,0.8374995776,0.6987515616,0.8235973323,0.8761968553,0.8644489855,0.6929828156,0.7310833422,"Bandages","3005"
1.4336694453,1.2786751107,1.0520745508,1.0631221709,0.9206018556,0.8793615762,0.9140343587,0.9050580027,0.9410363041,0.9399255208,1.1048499846,1.1673595126,1.1565290257,1.1134973584,0.9678141495,1.1120191962,1.0541751467,1.0334094096,0.8187582977,0.9413776788,0.8543028219,0.6852018834,0.6167810203,0.5330550931,0.6265587995,0.524166362,"Special Pharmaceuticals","3006"
,,,,,,,,,,,-0.7925345402,-0.8805668645,-0.904097172,-0.8186790709,-0.7019275074,-0.6598703885,-0.5257942849,-0.4456432375,-0.6818864927,-0.7005255129,-0.6980387151,-0.8239247201,-0.917064522,-0.8995738609,-0.7238962607,"Animal or Vegetable Fertilizers","3101"
-1.0372345041,-1.2284079817,-1.2748648752,-1.0170365389,-0.9581805144,-0.9249271191,-0.9587046967,-1.110366991,-1.1802182103,-1.1096502171,-1.2630333924,-1.2260875722,-1.3713961126,-1.103265077,-1.205179038,-1.1963300309,-1.2404542126,-0.9829471679,-1.1079489645,-1.301609659,-1.4579338619,-1.4558647713,-1.2160162573,-1.306445765,-1.3476347834,-1.4023918422,"Nitrogenous Fertilizers","3102"
-0.6494688917,-0.968835684,-0.9174752352,-0.9860913304,-0.993569238,-0.9609897464,-0.8726879073,-0.8832551115,-0.8067236623,-0.8944292482,-1.330469365,-1.4116289268,-1.3573523201,-1.1562072009,-1.1169054557,-1.091866577,-1.1644147403,-1.2115979334,-1.2383644225,-1.2520581986,-1.1985000183,-0.8632211202,-1.2289326118,-1.3634469025,-1.0685484227,-1.0436175062,"Phosphatic Fertilizers","3103"
0.1962173009,0.0455700622,0.0445673291,0.1199180283,0.1737314013,0.3433688797,0.2654480751,0.2466059795,-0.3382246681,-0.296185376,-0.0151814361,-0.0213907775,-0.130494262,-0.6426739451,-0.7344870537,-0.7213062833,-0.8135164371,-0.483643615,-0.786369724,-0.8282206815,-0.8729710417,-0.830373877,-0.6151824723,-1.1156180977,-1.187378978,-1.2209499048,"Potassic Fertilizers","3104"
-0.4948684261,-0.5723646946,-0.522235968,-0.5318276533,-0.5904420511,-0.6991175308,-0.6054713105,-0.67045569,-0.7401210225,-0.7611582763,-0.9588789214,-0.9342594828,-1.0099942486,-0.902918584,-0.9496504167,-0.8436010458,-1.0119679267,-1.0991896579,-1.1102032147,-1.1014791776,-1.1922809695,-0.9888118431,-0.9219100433,-0.9930145027,-1.1110635456,-1.1273633183,"Mixed Mineral or Chemical Fertilizers","3105"
,,,,0.1863126674,0.1883302382,-0.0085157017,-0.004336049,0.009275428,0.0553773322,-0.2409125836,-0.1196057706,0.029748721,-0.0291604188,0.2724154462,0.2473916269,-0.1378992489,-0.1914003025,-0.3339814666,-0.0890179306,-0.4138371891,-0.1847594962,-0.2008988834,-0.1296472434,-0.1293392568,-0.1096485639,"Synthetic Tanning Extracts","3202"
,,,,,,,-0.5992626341,-0.5040664774,-0.3506184014,-0.2844460791,-0.4533753081,0.3534730635,0.0419343619,0.3767748788,0.1977776188,0.1461593458,-0.0222821795,-0.1764105635,-0.1587988337,-0.132987883,-0.1470588777,-0.1891853564,0.1547261222,0.2767566301,0.1843148952,"Vegetable or Animal Dyes","3203"
0.4665541009,0.5954218351,0.6837605371,0.749890324,0.505012677,0.5465758697,0.4737106483,0.4837484307,0.5342455809,0.5265153688,0.5839366157,0.59903981,0.8135330537,0.8947215622,0.8865720304,0.8745691971,0.6852896994,0.7638526499,0.767058344,0.8992424046,1.0224776666,0.7905939824,0.6002439152,0.6741294876,0.6879064249,0.6178557235,"Synthetic Coloring Matter","3204"
0.6263127185,0.823823826,0.8342087439,1.05740549,1.0915005496,1.0382348974,0.9416957552,0.9346022817,1.0530043061,1.0150686058,0.8724902196,0.8668351927,0.8316626747,1.0212596806,1.0602247123,1.0894227911,1.0182036961,0.5395055189,0.7184170905,0.7244289635,0.5710541897,0.5627140846,0.5102498468,0.5240447867,0.50263625,0.3674728988,"Other Coloring Matter","3206"
1.1202037196,1.0017211895,1.0848999642,1.021670451,1.0375401279,1.0294904925,1.0441339312,1.296484689,1.1481815908,1.0936127982,1.1598154951,1.1611181831,1.1621692777,1.228230828,0.9107239988,1.0838981758,0.9556326493,1.0558541354,0.9233240133,1.1583260546,1.1203453044,1.1330254023,1.1290135734,1.1298093209,0.9660308721,0.9004346864,"Prepared Pigments","3207"
0.4658433208,0.622153002,0.7053526584,0.7731524233,0.6665121737,0.5800939494,0.6247383392,0.4949600783,0.5789300607,0.5998683823,0.6335134491,0.6474584311,0.6002202637,0.4621143436,0.2448122309,0.2821677472,0.2639930489,0.2809131336,0.3754644167,0.4445732626,0.4052380561,0.4042565591,0.2772635628,0.2548113475,0.3610335898,0.3964783144,"Nonaqueous Paints","3208"
0.5629402246,0.3671570178,0.5123147183,0.2260450779,0.3053108391,0.2584917064,0.2798906269,0.3742072159,0.1406849756,0.2601366179,0.3630153131,0.1932070843,0.0987371029,0.123803753,0.0910977613,0.1731293001,0.1054908308,0.1390602656,0.140630448,0.2555631084,0.0607332078,0.176163852,0.1540329,-0.0231833998,0.128596063,0.0930581509,"Aqueous Paints","3209"
,,0.3074391727,0.1717265129,0.2260100418,0.1267445221,0.2556946631,0.1222124708,0.1670344174,0.105846869,0.1326145468,0.1252475519,0.0690063619,0.2283542273,0.1710882814,-0.0054128311,0.0344126884,-0.0097749629,0.4418911946,0.2223513235,0.3043038686,0.4816366705,0.4427892092,0.726806369,0.5304745228,0.3711986252,"Other Paints","3210"
0.9791057895,1.4647934626,0.6409692601,0.5595709782,0.7410837874,0.8350834527,0.7869971257,0.9237071107,1.1278722926,0.9035398445,1.0365290062,0.7450798163,1.0449354532,0.9590536705,1.0660609882,0.9748457708,0.9653172269,0.8224696408,0.9328046541,0.9797111149,0.9621745917,1.0273414688,0.9565440381,0.8590280912,0.8528939644,0.9154877667,"Nonaqueous Pigments","3212"
,,,,,,,,,,,,,0.4131185245,0.2321380202,0.2280869236,0.1460616411,0.1803454891,0.1313529595,0.1495428329,0.2004848927,0.1934623988,0.0700180866,0.160678068,0.2235990775,0.2057528989,"Artistry Paints","3213"
1.0799885475,1.1964870461,1.2090614627,1.2201366363,1.2394123136,1.1313667367,1.1862517073,1.1936722769,0.5839676343,0.4753554848,0.5202773318,0.6235905664,0.6954305285,0.7335863022,0.6779702808,0.7923674762,0.7155018261,0.6218522191,0.3807578934,0.4424113856,0.377949111,0.4727269232,0.3993416542,0.5499950061,0.5036998164,0.5134303732,"Glaziers Putty","3214"
1.586373966,1.5214832646,1.5326420537,1.5899020657,1.5686200139,1.5505726531,1.6647632139,1.4646420878,1.294369775,1.1913341392,1.3191961151,1.2832504824,1.1751752059,1.3332299983,1.4622619502,1.5223951065,1.2870528503,1.2868750314,1.2313952059,1.1996035467,0.733804846,0.488113327,0.4413117343,0.4272315719,0.663183598,0.5413067644,"Ink","3215"
-1.0016378958,-0.9635716333,-0.957904637,-0.9463079156,-1.0139514328,-0.9598990838,-0.9593165136,-1.1092192686,-1.0477578351,-0.949729691,-0.8922675182,-0.9498354235,-0.8892042741,-0.8955222455,-0.9236449436,-0.8568405508,-0.7746623407,-0.9756304203,-1.0293367089,-1.0725652043,-1.2134947228,-1.2965422623,-1.2498039079,-1.1727978044,-1.0227139614,-1.1442041849,"Essential Oils","3301"
0.7340005896,0.5462336437,0.5583493705,0.7720697366,1.0548082567,1.0505634164,1.178989715,1.1116057871,1.0947652874,0.9661173685,0.7980437598,0.7232841187,0.688926911,0.5605515469,0.5827557501,0.2978490093,0.2955384854,0.4622697925,0.3661589755,0.1310048076,0.2426189174,0.2839677598,0.2443737699,0.3723248786,0.1630989136,0.0996495875,"Scented Mixtures","3302"
-0.0536616715,-0.0006611325,-0.2463864355,-0.3015534972,-0.3716136277,-0.42102415,0.0408435853,-0.0463425472,-0.0651712412,-0.2160586068,-0.1646458429,-0.0485316892,-0.2447347301,-0.1023588127,-0.1791192889,-0.2355077378,-0.3786808597,-0.1319084204,-0.0334205371,0.0173773091,0.05713692,-0.0433913845,-0.1228063614,-0.0110360301,0.0536901109,0.1223254113,"Perfumes","3303"
0.7037023267,0.6809802877,0.4132280627,0.3407157068,0.5136769618,0.3831798988,0.2238982161,0.5016347444,0.3479513956,0.0366529855,-0.0776688383,-0.0821182708,0.1660812696,0.0098805016,0.0011003082,0.063654353,0.1837083661,0.2628703357,0.4583806586,0.5939350195,0.4378778868,0.3996428436,0.4042504895,0.3458011399,0.4222082268,0.4239637223,"Beauty Products","3304"
-0.1173732821,-0.1499232444,-0.2455301812,-0.2364150064,-0.2225351875,-0.3186510668,-0.3032110248,-0.1594907297,-0.254294084,-0.201849835,-0.2185321567,-0.1634566056,-0.2219474353,-0.1950267493,-0.2454637057,-0.089499893,0.051310092,0.0814227996,0.0514948761,0.0363194036,0.0516199525,0.0313312982,-0.0822522931,0.1745136394,0.3354433214,0.2828834633,"Hair Products","3305"
-0.4903543076,-0.2353007339,-0.4710135663,-0.603613976,-0.5967278967,-0.664611243,-0.5054787074,-0.4445429034,-0.3770631195,-0.2871327572,-0.3731026872,-0.5855581699,-0.5327055158,-0.0737453924,-0.0444351152,-0.0458563983,-0.0471988524,-0.0761457085,-0.0926233659,-0.0645083768,0.0284206223,0.0667471195,0.0713337735,0.143075906,0.1250276226,0.2758450757,"Dental Products","3306"
0.2086485025,0.2378053191,0.2810234022,0.3380421254,0.4206871908,0.2711979037,0.357016126,0.2453358963,0.2163848358,0.1857590805,0.2283057615,0.4278739667,0.4426400362,0.3931889384,0.3528664899,0.3808574015,0.2771846203,0.1235602801,0.3043648227,0.2340123805,0.1293424659,0.0752807971,0.0817211905,0.0824538025,0.1485883101,0.2196034006,"Shaving Products","3307"
-0.8361723368,-1.1315017255,-1.0875653354,-1.1402098293,-1.0830590284,-1.3627004873,-1.3986965167,-1.4069581541,-1.3167414189,-1.2293854262,-1.2351259536,-1.2419986684,-1.2225184747,-1.1640907664,-1.2879761661,-1.2828555717,-1.1918540208,-1.1599824494,-1.0949046545,-1.1223723321,-1.0099846653,-0.9063319508,-1.0101208813,-0.9933331508,-0.9591074213,-0.9504309987,"Soap","3401"
0.0789056664,0.0815152125,0.1155840214,0.0058293469,0.061733952,0.0430346201,-0.0859206228,-0.0392273036,0.0184417202,0.0662339482,0.0285242143,0.0656060597,0.0897030803,0.1560298754,0.0941921303,0.0975464015,0.1730351124,0.1936838017,0.1233303374,0.1195783684,0.0962542746,0.0523462006,0.0083169503,0.035420238,-0.0408360651,-0.0485723972,"Cleaning Products","3402"
1.4860591183,1.4504682162,1.4344527463,1.6146300229,1.6589373859,1.6757920795,1.7037842937,1.7036616779,1.7101572564,1.6899640795,1.7196744467,1.8153268498,1.7967195391,1.4943935089,1.4251465327,1.4042042893,1.4049800021,1.3925348033,1.3660503386,1.3977645851,1.4245468238,1.4123273152,1.5877305772,1.1241161055,1.1241749698,1.0837245534,"Lubricating Products","3403"
1.1540671924,1.2028880625,1.3514266698,1.3924317489,1.3884691366,1.4041147208,1.4250529411,1.1113766816,0.7610143098,0.7910916811,0.4806591666,0.6787776995,0.9794378297,0.9629751614,1.0846210217,0.7109010683,0.7579044811,0.5395483629,0.5616503253,0.3562743581,0.5454723954,0.5862341294,0.4107401863,0.6320983133,0.546929844,0.5757752664,"Waxes","3404"
0.2913985269,0.2985823261,0.1601047786,0.1446708394,0.1472906654,0.0770804371,0.0034960654,-0.0533598242,-0.2862247769,-0.0714432024,-0.1250316875,-0.1898916926,-0.1867890178,-0.0991316844,0.0431874382,0.0588825834,0.0518645461,0.085323882,0.0849166435,0.1879784334,0.1846092031,0.1736735603,0.2271991445,0.1311081736,0.2888678152,0.355677246,"Polishes and Creams","3405"
-0.4776925923,-0.5948484898,-0.5189405939,-0.4403436238,-0.28875121,-0.3099664941,-0.3315095187,-0.3717036397,-0.4867599474,-0.8108199177,-0.7539127019,-0.618243611,-0.3161135597,-0.1679341374,-0.1965746095,-0.2430008644,-0.1427867474,-0.128398009,0.0476001349,0.389820596,0.4962084667,0.520201159,0.4257311564,0.3691575808,0.3652071594,0.3042565477,"Candles","3406"
,,,,,,,,,,,,1.5546137445,1.3198312743,1.3164068981,1.2223082556,1.0876251591,1.0597266226,1.0901944031,1.2190021766,1.1751781398,1.3787020915,1.0756004573,1.2394669569,1.1187797538,1.3181987361,"Pastes and Waxes","3407"
0.2526281587,0.172988828,0.1466799774,0.1188522785,0.3158382813,0.3917705655,0.3847572542,0.341702674,0.2290221499,0.2835490107,0.3085651371,0.323039858,0.2639646113,0.1923823176,0.1953113798,0.2367446677,-0.0060484663,-0.0632835379,-0.0645101104,0.1305671212,0.3768789678,0.2265009886,0.1432279674,-0.0965537644,0.1523414583,-0.0409421831,"Casein","3501"
,,,,,,0.5749824579,0.72021238,0.6862211968,0.3701303402,0.4186714659,0.2544080384,0.4846383381,0.414579862,0.4279207498,0.5170008254,0.5109303983,0.2981980002,0.3134481474,0.2931230421,0.2907382476,0.262878944,0.1755635159,0.326124366,0.3699510749,0.3908909137,"Water Soluble Proteins","3502"
0.1552243166,0.100390684,0.1263652208,0.2449972569,0.2941783809,0.3000976027,0.3028592174,0.3011003457,0.5027012896,0.5346071791,0.4791837568,0.5058517471,0.4497319113,-0.0191992943,0.2244517517,-0.12565464,-0.1444941657,-0.1437734957,-0.0883301462,-0.0421719596,-0.116519216,-0.0502581241,-0.0285317183,-0.2642932638,-0.3387866446,-0.4219095563,"Gelatin","3503"
0.5994858053,0.6779602756,0.7763224686,0.7846535958,0.9957642248,1.0268779804,1.0919887858,0.9125379995,0.7655411153,0.7760147948,0.7202606178,0.5865599293,0.6618355413,0.6641636742,0.440464862,0.4827015001,0.5181359945,0.5900119592,0.5018397717,0.5417698657,0.5981619236,0.6811114847,0.5856639274,0.3930705501,0.4142465643,0.3585787869,"Peptones","3504"
1.3097008884,0.8744816227,0.8808718497,0.7546416538,1.1357317192,1.1399824736,0.7546156192,0.735218198,0.5972591278,0.5472534484,0.7977660538,0.8267915161,0.8934200685,0.7550344426,0.7460813035,0.7844676239,0.8285667571,0.5736559491,0.5344212483,0.6769486595,0.5858850732,0.456359791,0.6370515013,0.6308880153,0.3867880696,0.3501821223,"Dextrins","3505"
0.785614735,0.7583814925,0.8177385465,0.757167732,0.7915181937,0.7847108266,0.9959504605,1.032572359,0.6906921151,0.5371219232,0.7636731317,0.7712811622,0.6621044295,0.6860160041,0.8539394154,0.8744484241,0.9942611683,1.1073857781,0.9985793917,0.9913140238,1.0974881245,1.1508128149,1.2504320648,1.2326700887,1.2090225259,1.0273281125,"Glues","3506"
